station,station_name,valid(America/Chicago),tmpf
DAL,DALLAS/LOVE FIELD,2025-07-29 04:58,83
DAL,DALLAS/LOVE FIELD,2025-07-29 04:59,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:00,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:01,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:02,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:03,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:04,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:05,83
DAL,DALLAS/LOVE FIELD,2025-07-29 05:06,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:07,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:08,83
DAL,DALLAS/LOVE FIELD,2025-07-29 05:09,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:10,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:11,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:12,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:13,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:14,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:15,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:16,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:17,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:18,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:19,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:20,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:21,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:22,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:23,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:24,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:25,81
DAL,DALLAS/LOVE FIELD,2025-07-29 05:26,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:27,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:28,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:29,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:30,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:31,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:32,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:33,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:34,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:35,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:36,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:37,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:38,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:39,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:40,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:41,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:42,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:43,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:44,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:45,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:46,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:47,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:48,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:49,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:50,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:51,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:52,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:53,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:54,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:55,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:56,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:57,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:58,82
DAL,DALLAS/LOVE FIELD,2025-07-29 05:59,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:00,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:01,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:02,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:03,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:04,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:05,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:06,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:07,81
DAL,DALLAS/LOVE FIELD,2025-07-29 06:08,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:09,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:10,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:11,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:12,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:13,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:14,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:15,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:16,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:17,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:18,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:19,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:20,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:21,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:22,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:23,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:24,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:25,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:26,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:27,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:28,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:29,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:30,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:31,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:32,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:33,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:34,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:35,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:36,81
DAL,DALLAS/LOVE FIELD,2025-07-29 06:37,81
DAL,DALLAS/LOVE FIELD,2025-07-29 06:38,81
DAL,DALLAS/LOVE FIELD,2025-07-29 06:39,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:40,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:41,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:42,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:43,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:44,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:45,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:46,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:47,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:48,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:49,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:50,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:51,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:52,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:53,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:54,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:55,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:56,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:57,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:58,82
DAL,DALLAS/LOVE FIELD,2025-07-29 06:59,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:00,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:01,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:02,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:03,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:04,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:05,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:06,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:07,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:08,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:09,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:10,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:11,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:12,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:13,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:14,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:15,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:16,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:17,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:18,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:19,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:20,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:21,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:22,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:23,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:24,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:25,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:26,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:27,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:28,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:29,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:30,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:31,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:32,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:33,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:34,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:35,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:36,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:37,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:38,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:39,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:40,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:41,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:42,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:43,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:44,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:45,83
DAL,DALLAS/LOVE FIELD,2025-07-29 07:46,83
DAL,DALLAS/LOVE FIELD,2025-07-29 07:47,83
DAL,DALLAS/LOVE FIELD,2025-07-29 07:48,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:49,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:50,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:51,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:52,83
DAL,DALLAS/LOVE FIELD,2025-07-29 07:53,83
DAL,DALLAS/LOVE FIELD,2025-07-29 07:54,83
DAL,DALLAS/LOVE FIELD,2025-07-29 07:55,82
DAL,DALLAS/LOVE FIELD,2025-07-29 07:56,83
DAL,DALLAS/LOVE FIELD,2025-07-29 07:57,83
DAL,DALLAS/LOVE FIELD,2025-07-29 07:58,83
DAL,DALLAS/LOVE FIELD,2025-07-29 07:59,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:00,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:01,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:02,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:03,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:04,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:05,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:06,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:07,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:08,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:09,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:10,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:11,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:12,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:13,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:14,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:15,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:16,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:17,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:18,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:19,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:20,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:21,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:22,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:23,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:24,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:25,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:26,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:27,83
DAL,DALLAS/LOVE FIELD,2025-07-29 08:28,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:29,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:30,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:31,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:32,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:33,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:34,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:35,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:36,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:37,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:38,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:39,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:40,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:41,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:42,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:43,85
DAL,DALLAS/LOVE FIELD,2025-07-29 08:44,85
DAL,DALLAS/LOVE FIELD,2025-07-29 08:45,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:46,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:47,85
DAL,DALLAS/LOVE FIELD,2025-07-29 08:48,85
DAL,DALLAS/LOVE FIELD,2025-07-29 08:49,85
DAL,DALLAS/LOVE FIELD,2025-07-29 08:50,85
DAL,DALLAS/LOVE FIELD,2025-07-29 08:51,85
DAL,DALLAS/LOVE FIELD,2025-07-29 08:52,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:53,84
DAL,DALLAS/LOVE FIELD,2025-07-29 08:54,85
DAL,DALLAS/LOVE FIELD,2025-07-29 08:55,85
DAL,DALLAS/LOVE FIELD,2025-07-29 08:56,85
DAL,DALLAS/LOVE FIELD,2025-07-29 08:57,85
DAL,DALLAS/LOVE FIELD,2025-07-29 08:58,85
DAL,DALLAS/LOVE FIELD,2025-07-29 08:59,85
DAL,DALLAS/LOVE FIELD,2025-07-29 09:00,85
DAL,DALLAS/LOVE FIELD,2025-07-29 09:01,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:02,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:03,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:04,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:05,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:06,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:07,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:08,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:09,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:10,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:11,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:12,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:13,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:14,85
DAL,DALLAS/LOVE FIELD,2025-07-29 09:15,85
DAL,DALLAS/LOVE FIELD,2025-07-29 09:16,85
DAL,DALLAS/LOVE FIELD,2025-07-29 09:17,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:18,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:19,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:20,85
DAL,DALLAS/LOVE FIELD,2025-07-29 09:21,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:22,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:23,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:24,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:25,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:26,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:27,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:28,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:29,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:30,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:31,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:32,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:33,86
DAL,DALLAS/LOVE FIELD,2025-07-29 09:34,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:35,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:36,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:37,88
DAL,DALLAS/LOVE FIELD,2025-07-29 09:38,88
DAL,DALLAS/LOVE FIELD,2025-07-29 09:39,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:40,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:41,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:42,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:43,88
DAL,DALLAS/LOVE FIELD,2025-07-29 09:44,88
DAL,DALLAS/LOVE FIELD,2025-07-29 09:45,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:46,88
DAL,DALLAS/LOVE FIELD,2025-07-29 09:47,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:48,88
DAL,DALLAS/LOVE FIELD,2025-07-29 09:49,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:50,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:51,87
DAL,DALLAS/LOVE FIELD,2025-07-29 09:52,88
DAL,DALLAS/LOVE FIELD,2025-07-29 09:53,88
DAL,DALLAS/LOVE FIELD,2025-07-29 09:54,90
DAL,DALLAS/LOVE FIELD,2025-07-29 09:55,88
DAL,DALLAS/LOVE FIELD,2025-07-29 09:56,88
DAL,DALLAS/LOVE FIELD,2025-07-29 09:57,89
DAL,DALLAS/LOVE FIELD,2025-07-29 09:58,89
DAL,DALLAS/LOVE FIELD,2025-07-29 09:59,89
DAL,DALLAS/LOVE FIELD,2025-07-29 10:00,89
DAL,DALLAS/LOVE FIELD,2025-07-29 10:01,89
DAL,DALLAS/LOVE FIELD,2025-07-29 10:02,89
DAL,DALLAS/LOVE FIELD,2025-07-29 10:03,88
DAL,DALLAS/LOVE FIELD,2025-07-29 10:04,88
DAL,DALLAS/LOVE FIELD,2025-07-29 10:05,89
DAL,DALLAS/LOVE FIELD,2025-07-29 10:06,88
DAL,DALLAS/LOVE FIELD,2025-07-29 10:07,88
DAL,DALLAS/LOVE FIELD,2025-07-29 10:08,88
DAL,DALLAS/LOVE FIELD,2025-07-29 10:09,89
DAL,DALLAS/LOVE FIELD,2025-07-29 10:10,89
DAL,DALLAS/LOVE FIELD,2025-07-29 10:11,88
DAL,DALLAS/LOVE FIELD,2025-07-29 10:12,88
DAL,DALLAS/LOVE FIELD,2025-07-29 10:13,88
DAL,DALLAS/LOVE FIELD,2025-07-29 10:14,89
DAL,DALLAS/LOVE FIELD,2025-07-29 10:15,89
DAL,DALLAS/LOVE FIELD,2025-07-29 10:16,89
DAL,DALLAS/LOVE FIELD,2025-07-29 10:17,89
DAL,DALLAS/LOVE FIELD,2025-07-29 10:18,90
DAL,DALLAS/LOVE FIELD,2025-07-29 10:19,89
DAL,DALLAS/LOVE FIELD,2025-07-29 10:20,90
DAL,DALLAS/LOVE FIELD,2025-07-29 10:21,90
DAL,DALLAS/LOVE FIELD,2025-07-29 10:22,90
DAL,DALLAS/LOVE FIELD,2025-07-29 10:23,90
DAL,DALLAS/LOVE FIELD,2025-07-29 10:24,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:25,90
DAL,DALLAS/LOVE FIELD,2025-07-29 10:26,90
DAL,DALLAS/LOVE FIELD,2025-07-29 10:27,90
DAL,DALLAS/LOVE FIELD,2025-07-29 10:28,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:29,90
DAL,DALLAS/LOVE FIELD,2025-07-29 10:30,90
DAL,DALLAS/LOVE FIELD,2025-07-29 10:31,90
DAL,DALLAS/LOVE FIELD,2025-07-29 10:32,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:33,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:34,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:35,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:36,90
DAL,DALLAS/LOVE FIELD,2025-07-29 10:37,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:38,92
DAL,DALLAS/LOVE FIELD,2025-07-29 10:39,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:40,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:41,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:42,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:43,90
DAL,DALLAS/LOVE FIELD,2025-07-29 10:44,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:45,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:46,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:47,92
DAL,DALLAS/LOVE FIELD,2025-07-29 10:48,92
DAL,DALLAS/LOVE FIELD,2025-07-29 10:49,92
DAL,DALLAS/LOVE FIELD,2025-07-29 10:50,92
DAL,DALLAS/LOVE FIELD,2025-07-29 10:51,92
DAL,DALLAS/LOVE FIELD,2025-07-29 10:52,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:53,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:54,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:55,90
DAL,DALLAS/LOVE FIELD,2025-07-29 10:56,91
DAL,DALLAS/LOVE FIELD,2025-07-29 10:57,92
DAL,DALLAS/LOVE FIELD,2025-07-29 10:58,92
DAL,DALLAS/LOVE FIELD,2025-07-29 10:59,93
DAL,DALLAS/LOVE FIELD,2025-07-29 11:00,93
DAL,DALLAS/LOVE FIELD,2025-07-29 11:01,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:02,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:03,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:04,91
DAL,DALLAS/LOVE FIELD,2025-07-29 11:05,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:06,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:07,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:08,93
DAL,DALLAS/LOVE FIELD,2025-07-29 11:09,93
DAL,DALLAS/LOVE FIELD,2025-07-29 11:10,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:11,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:12,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:13,91
DAL,DALLAS/LOVE FIELD,2025-07-29 11:14,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:15,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:16,91
DAL,DALLAS/LOVE FIELD,2025-07-29 11:17,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:18,91
DAL,DALLAS/LOVE FIELD,2025-07-29 11:19,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:20,91
DAL,DALLAS/LOVE FIELD,2025-07-29 11:21,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:22,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:23,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:24,93
DAL,DALLAS/LOVE FIELD,2025-07-29 11:25,93
DAL,DALLAS/LOVE FIELD,2025-07-29 11:26,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:27,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:28,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:29,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:30,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:31,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:32,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:33,91
DAL,DALLAS/LOVE FIELD,2025-07-29 11:34,93
DAL,DALLAS/LOVE FIELD,2025-07-29 11:35,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:36,91
DAL,DALLAS/LOVE FIELD,2025-07-29 11:37,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:38,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:39,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:40,91
DAL,DALLAS/LOVE FIELD,2025-07-29 11:41,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:42,93
DAL,DALLAS/LOVE FIELD,2025-07-29 11:43,93
DAL,DALLAS/LOVE FIELD,2025-07-29 11:44,93
DAL,DALLAS/LOVE FIELD,2025-07-29 11:45,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:46,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:47,92
DAL,DALLAS/LOVE FIELD,2025-07-29 11:48,93
DAL,DALLAS/LOVE FIELD,2025-07-29 11:49,93
DAL,DALLAS/LOVE FIELD,2025-07-29 11:50,93
DAL,DALLAS/LOVE FIELD,2025-07-29 11:51,94
DAL,DALLAS/LOVE FIELD,2025-07-29 11:52,94
DAL,DALLAS/LOVE FIELD,2025-07-29 11:53,93
DAL,DALLAS/LOVE FIELD,2025-07-29 11:54,93
DAL,DALLAS/LOVE FIELD,2025-07-29 11:55,95
DAL,DALLAS/LOVE FIELD,2025-07-29 11:56,95
DAL,DALLAS/LOVE FIELD,2025-07-29 11:57,94
DAL,DALLAS/LOVE FIELD,2025-07-29 11:58,94
DAL,DALLAS/LOVE FIELD,2025-07-29 11:59,95
DAL,DALLAS/LOVE FIELD,2025-07-29 12:00,94
DAL,DALLAS/LOVE FIELD,2025-07-29 12:01,93
DAL,DALLAS/LOVE FIELD,2025-07-29 12:02,94
DAL,DALLAS/LOVE FIELD,2025-07-29 12:03,93
DAL,DALLAS/LOVE FIELD,2025-07-29 12:04,94
DAL,DALLAS/LOVE FIELD,2025-07-29 12:05,94
DAL,DALLAS/LOVE FIELD,2025-07-29 12:06,93
DAL,DALLAS/LOVE FIELD,2025-07-29 12:07,93
DAL,DALLAS/LOVE FIELD,2025-07-29 12:08,95
DAL,DALLAS/LOVE FIELD,2025-07-29 12:09,94
DAL,DALLAS/LOVE FIELD,2025-07-29 12:10,94
DAL,DALLAS/LOVE FIELD,2025-07-29 12:11,93
DAL,DALLAS/LOVE FIELD,2025-07-29 12:12,94
DAL,DALLAS/LOVE FIELD,2025-07-29 12:13,95
